,date,lat,long,prcp,locationName,srad,tmax,vp,mean_ozone,system:index,ndvi,.geo
96,2022-04-07,34.19925,-118.53276,0.0,reseda,507.1799926757813,34.939998626708984,772.52001953125,0.033417,2022_04_07,0.2717234790325165,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,2022-03-18,34.06659,-118.22688,0.0,mainLA,413.1600036621094,25.790000915527344,651.3499755859375,0.023833,2022_03_18,0.294363260269165,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2022-07-08,34.1326,-118.1272,0.0,Pasadena,502.1499938964844,32.22999954223633,717.010009765625,0.028765,2022_07_08,0.4659749865531921,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,2022-04-15,34.05111,-118.45636,0.0,westLA,451.7200012207031,20.71999931335449,473.2300109863281,0.024875,2022_04_15,0.2116018384695053,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,2022-06-20,34.19925,-118.53276,0.0,reseda,568.0599975585938,35.34000015258789,685.8699951171875,0.041375,2022_06_20,0.2435167580842971,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,2022-07-22,34.181977,-118.363036,0.0,northHollywood,482.80999755859375,31.770000457763672,763.2000122070312,0.034375,2022_07_22,0.2651589512825012,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2022-08-02,34.181977,-118.363036,0.0,northHollywood,456.5499877929688,31.8700008392334,843.5700073242188,0.02125,2022_08_02,0.2069937884807586,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2022-09-06,34.06659,-118.22688,0.0,mainLA,451.3900146484375,37.220001220703125,1090.2099609375,0.030375,2022_09_06,0.2304977178573608,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,2022-12-22,34.05111,-118.45636,0.0,westLA,260.5199890136719,21.190000534057617,1223.9000244140625,0.005647,2022_12_22,0.142653688788414,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2022-07-30,33.901389,-118.205,0.0,compton,472.0199890136719,28.46999931335449,847.780029296875,0.026125,2022_07_30,0.0594624690711498,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2022-03-17,34.181977,-118.363036,0.0,northHollywood,414.239990234375,27.600000381469727,670.2999877929688,0.025792,2022_03_17,0.3049308061599731,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2022-01-05,34.05111,-118.45636,0.0,westLA,264.1400146484375,20.420000076293945,1101.1600341796875,0.006958,2022_01_05,0.1802884638309478,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2022-05-27,34.181977,-118.363036,0.0,northHollywood,415.1300048828125,23.559999465942383,599.0700073242188,0.036583,2022_05_27,0.142301470041275,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2022-11-26,34.06659,-118.22688,0.0,mainLA,276.6499938964844,23.200000762939453,1027.8599853515625,0.013833,2022_11_26,0.2505543231964111,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2022-02-27,34.01029,-118.0685,0.0,picoRivera,409.5400085449219,27.149999618530277,998.9199829101562,0.023118,2022_02_27,0.2957132458686828,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2022-02-20,34.276316,-118.683685,0.0,simiValley,368.2999877929688,20.26000022888184,979.8599853515624,0.035864,2022_02_20,0.3086585998535156,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2022-01-10,34.06659,-118.22688,0.0,mainLA,268.3999938964844,24.530000686645508,1274.4300537109375,0.010792,2022_01_10,0.0306361094117164,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2022-09-01,34.06659,-118.22688,0.0,mainLA,448.3299865722656,37.20000076293945,1140.6800537109375,0.028875,2022_09_01,0.2123076915740966,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,2022-12-29,34.181977,-118.363036,1.100000023841858,northHollywood,93.80999755859376,14.140000343322754,1274.0799560546875,0.019292,2022_12_29,-0.0005027651786804199,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2022-12-28,34.05111,-118.45636,5.869999885559082,westLA,152.47000122070312,17.850000381469727,1250.72998046875,0.021353,2022_12_28,0.1557160019874572,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2022-08-15,34.05111,-118.45636,0.0,westLA,469.8500061035156,30.030000686645508,841.510009765625,0.031647,2022_08_15,0.1802546381950378,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2022-04-19,34.05111,-118.45636,0.0,westLA,388.2900085449219,21.540000915527344,583.22998046875,0.025875,2022_04_19,0.183045357465744,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2022-12-18,34.276316,-118.683685,0.0,simiValley,280.2200012207031,17.6299991607666,859.8599853515625,0.019565,2022_12_18,0.3640199303627014,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,2022-03-31,34.1326,-118.1272,0.0,Pasadena,254.22999572753903,19.209999084472656,1407.5799560546875,0.027542,2022_03_31,0.0183249451220035,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,2022-12-25,34.19925,-118.53276,0.0,reseda,271.1300048828125,28.25,1435.1300048828125,0.013458,2022_12_25,0.1467458605766296,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2022-05-22,34.276316,-118.683685,0.0,simiValley,490.1499938964844,24.200000762939453,470.3699951171875,0.037174,2022_05_22,0.3776577711105346,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,2022-02-10,34.05111,-118.45636,0.0,westLA,297.0599975585937,28.959999084472656,1840.780029296875,0.012545,2022_02_10,0.1934925615787506,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2022-11-11,33.901389,-118.205,0.0,compton,344.5,22.540000915527344,839.6400146484375,0.012542,2022_11_11,0.220841035246849,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,2022-03-13,34.05111,-118.45636,0.0,westLA,419.9500122070313,21.3799991607666,425.7200012207031,0.034412,2022_03_13,0.1559934318065643,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2022-11-22,34.1326,-118.1272,0.0,Pasadena,278.3500061035156,24.31999969482422,1243.5699462890625,0.01525,2022_11_22,0.6158645153045654,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,2022-02-15,34.276316,-118.683685,0.0,simiValley,256.79998779296875,15.850000381469728,1061.199951171875,0.037318,2022_02_15,0.109021246433258,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2022-03-22,34.19925,-118.53276,0.0,reseda,471.80999755859375,30.420000076293945,608.2100219726562,0.036636,2022_03_22,0.2790285646915436,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2022-08-01,34.181977,-118.363036,0.0,northHollywood,466.9299926757813,33.0,881.2899780273438,0.025708,2022_08_01,0.1164111346006393,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,2022-12-25,34.181977,-118.363036,0.0,northHollywood,273.0599975585937,28.13999938964844,1397.300048828125,0.014292,2022_12_25,0.1323317587375641,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,2022-03-07,33.901389,-118.205,0.0,compton,413.510009765625,21.3799991607666,712.1199951171875,0.019708,2022_03_07,0.2245059311389923,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2022-08-22,34.276316,-118.683685,0.0,simiValley,461.8299865722656,31.459999084472656,724.02001953125,0.036217,2022_08_22,0.2603167593479156,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2022-12-18,34.06659,-118.22688,0.0,mainLA,268.95001220703125,19.51000022888184,957.9400024414062,0.013333,2022_12_18,0.2495673149824142,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2022-08-30,34.276316,-118.683685,0.0,simiValley,492.2300109863281,36.7599983215332,856.9400024414062,0.034391,2022_08_30,0.2756552100181579,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2022-01-06,34.19925,-118.53276,0.0,reseda,276.0400085449219,24.700000762939453,1210.6800537109375,0.011375,2022_01_06,0.2276867032051086,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,2022-02-25,34.01029,-118.0685,0.0,picoRivera,365.2799987792969,19.76000022888184,877.5399780273438,0.017208,2022_02_25,0.2812935709953308,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,2022-03-10,34.19925,-118.53276,0.0,reseda,377.0199890136719,21.799999237060547,903.7100219726562,0.033458,2022_03_10,0.2998379170894623,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,2022-02-20,34.19925,-118.53276,0.0,reseda,352.5599975585937,20.899999618530277,891.8599853515625,0.042118,2022_02_20,0.2693059742450714,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2022-08-06,34.181977,-118.363036,0.0,northHollywood,534.0,35.81999969482422,810.2100219726562,0.027917,2022_08_06,0.2395264059305191,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2022-08-25,34.276316,-118.683685,0.0,simiValley,459.510009765625,34.0,844.5399780273438,0.040565,2022_08_25,0.2523729801177978,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2022-09-02,34.05111,-118.45636,0.0,westLA,478.5,34.939998626708984,1037.449951171875,0.02925,2022_09_02,0.1920891106128692,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2022-11-27,34.05111,-118.45636,0.0,westLA,278.2099914550781,21.06999969482422,895.3300170898438,0.025706,2022_11_27,0.1981927752494812,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2022-11-29,34.06659,-118.22688,0.0,mainLA,188.22000122070312,19.100000381469727,1292.22998046875,0.019083,2022_11_29,0.1009174287319183,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2022-07-01,34.1326,-118.1272,0.0,Pasadena,488.4700012207031,31.81999969482422,747.6500244140625,0.032875,2022_07_01,0.4771968722343445,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2022-10-29,34.06659,-118.22688,0.0,mainLA,385.3200073242188,26.96999931335449,517.8499755859375,0.021833,2022_10_29,0.1876274645328521,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2022-05-24,34.276316,-118.683685,0.0,simiValley,555.010009765625,29.43000030517578,519.1300048828125,0.046,2022_05_24,0.3331177234649658,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2022-01-10,33.901389,-118.205,0.0,compton,268.739990234375,23.75,1288.4599609375,0.008882,2022_01_10,0.0445882156491279,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2022-08-03,34.05111,-118.45636,0.0,westLA,434.7699890136719,27.81999969482422,822.8699951171875,0.023417,2022_08_03,0.1642989516258239,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2022-05-12,34.19925,-118.53276,0.0,reseda,554.4400024414062,28.989999771118164,532.8400268554688,0.043583,2022_05_12,0.2340175956487655,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2022-05-08,34.19925,-118.53276,0.0,reseda,413.7799987792969,21.96999931335449,518.5499877929688,0.037375,2022_05_08,0.0286076385527849,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2022-08-30,34.181977,-118.363036,0.0,northHollywood,518.6599731445312,37.18999862670898,831.1400146484375,0.025958,2022_08_30,0.2353780269622802,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,2022-03-27,34.01029,-118.0685,0.0,picoRivera,303.25,22.25,1075.0999755859375,0.042667,2022_03_27,0.2978408634662628,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2022-05-22,34.19925,-118.53276,0.0,reseda,479.8599853515625,24.170000076293945,497.0199890136719,0.037917,2022_05_22,0.3403035402297973,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,2022-07-09,34.1326,-118.1272,0.0,Pasadena,514.4500122070312,32.7400016784668,707.0999755859375,0.028125,2022_07_09,0.5372132062911987,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,2022-03-09,33.901389,-118.205,0.0,compton,348.20001220703125,19.649999618530277,915.6799926757812,0.024792,2022_03_09,0.2327868938446045,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2022-04-20,34.1326,-118.1272,0.0,Pasadena,398.5199890136719,21.479999542236328,685.1099853515625,0.032833,2022_04_20,0.0731391608715057,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2022-07-29,33.901389,-118.205,0.0,compton,468.4400024414063,27.43000030517578,799.2999877929688,0.027875,2022_07_29,0.1269888877868652,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2022-05-13,34.1326,-118.1272,0.0,Pasadena,572.6500244140625,34.150001525878906,636.9600219726562,0.037708,2022_05_13,0.5639549493789673,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2022-05-24,34.181977,-118.363036,0.0,northHollywood,509.2300109863281,27.420000076293945,603.6500244140625,0.046294,2022_05_24,0.2881473898887634,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,2022-12-17,34.05111,-118.45636,0.0,westLA,260.6499938964844,19.020000457763672,1067.7900390625,0.027708,2022_12_17,0.0430157259106636,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,2022-12-24,34.05111,-118.45636,0.0,westLA,291.2900085449219,25.0,1243.3199462890625,0.024412,2022_12_24,0.205180287361145,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,2022-12-28,34.276316,-118.683685,3.069999933242798,simiValley,158.22000122070312,16.829999923706055,1118.199951171875,0.023043,2022_12_28,0.4937388002872467,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,2022-05-29,34.06659,-118.22688,0.0,mainLA,455.25,23.86000061035156,600.02001953125,0.029417,2022_05_29,0.1842966228723526,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2022-12-18,34.05111,-118.45636,0.0,westLA,268.3099975585937,18.31999969482422,986.6199951171876,0.021667,2022_12_18,0.1834437102079391,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2022-08-04,34.06659,-118.22688,0.0,mainLA,459.8500061035156,31.049999237060547,856.3900146484375,0.024333,2022_08_04,0.0778164938092231,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2022-08-25,34.01029,-118.0685,0.0,picoRivera,460.3500061035156,33.33000183105469,869.0599975585938,0.026059,2022_08_25,0.2321637570858001,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2022-03-11,34.1326,-118.1272,0.0,Pasadena,435.6300048828125,24.34000015258789,786.0499877929688,0.027583,2022_03_11,0.5034347176551819,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2022-09-29,34.05111,-118.45636,0.0,westLA,369.5799865722656,27.86000061035156,797.25,0.027235,2022_09_29,0.1447173804044723,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,2022-03-29,34.1326,-118.1272,0.0,Pasadena,354.8599853515625,19.959999084472656,1056.0400390625,0.022625,2022_03_29,0.4168740212917328,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2022-01-05,34.276316,-118.683685,0.0,simiValley,251.1699981689453,21.1200008392334,1235.4599609375,0.034455,2022_01_05,0.2979533672332763,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2022-03-26,34.1326,-118.1272,0.0,Pasadena,449.2900085449219,27.170000076293945,796.3099975585938,0.026875,2022_03_26,0.5016900300979614,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,2022-07-06,33.901389,-118.205,0.0,compton,431.9599914550781,25.989999771118164,773.780029296875,0.015864,2022_07_06,0.1932989656925201,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,2022-01-18,34.276316,-118.683685,0.0,simiValley,184.9900054931641,16.850000381469727,1239.8399658203125,0.023455,2022_01_18,0.4089306890964508,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,2022-03-12,34.276316,-118.683685,0.0,simiValley,445.8299865722656,25.21999931335449,628.6599731445312,0.0415,2022_03_12,0.3903398811817169,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2022-03-28,34.19925,-118.53276,24.920000076293945,reseda,170.72000122070312,16.709999084472656,958.3900146484376,0.037458,2022_03_28,0.5431942939758301,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,2022-06-22,34.05111,-118.45636,0.0,westLA,501.5199890136719,28.059999465942383,760.8900146484375,0.031875,2022_06_22,0.115810178220272,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,2022-06-10,34.01029,-118.0685,0.0,picoRivera,539.6099853515625,31.1200008392334,727.3300170898438,0.042529,2022_06_10,0.2650494277477264,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2022-08-20,34.1326,-118.1272,0.0,Pasadena,414.489990234375,31.049999237060547,840.0800170898438,0.031083,2022_08_20,0.4644619822502136,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,2022-06-21,34.1326,-118.1272,3.660000085830689,Pasadena,393.1300048828125,33.40999984741211,901.969970703125,0.034458,2022_06_21,0.4860390722751617,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2022-12-21,34.06659,-118.22688,0.0,mainLA,274.9100036621094,22.15999984741211,1076.0899658203125,0.007167,2022_12_21,0.5385342836380005,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,2022-05-30,34.19925,-118.53276,0.0,reseda,512.9099731445312,26.290000915527344,530.530029296875,0.034588,2022_05_30,0.2528883218765259,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2022-11-19,34.05111,-118.45636,0.0,westLA,312.260009765625,23.65999984741211,900.5399780273438,0.036706,2022_11_19,0.1487472206354141,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2022-12-27,34.05111,-118.45636,7.539999961853027,westLA,147.05999755859375,19.11000061035156,1380.469970703125,0.014,2022_12_27,0.0038636557292193,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,2022-12-09,34.19925,-118.53276,0.0,reseda,270.7799987792969,17.6200008392334,659.1900024414062,0.010333,2022_12_09,0.5098733901977539,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2022-10-25,34.05111,-118.45636,0.0,westLA,390.8299865722656,24.46999931335449,533.3699951171875,0.019458,2022_10_25,0.198600172996521,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2022-04-21,34.01029,-118.0685,8.039999961853027,picoRivera,344.2699890136719,21.799999237060547,469.9100036621094,0.033647,2022_04_21,0.2737854123115539,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2022-12-14,34.1326,-118.1272,0.0,Pasadena,259.54998779296875,16.549999237060547,858.8900146484375,0.012824,2022_12_14,0.5684017539024353,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2022-06-18,34.05111,-118.45636,0.0,westLA,497.9800109863281,23.739999771118164,602.1900024414062,0.028875,2022_06_18,0.1737478375434875,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2022-02-19,34.05111,-118.45636,0.0,westLA,354.010009765625,22.709999084472656,1049.510009765625,0.026471,2022_02_19,0.1672763526439666,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2022-07-11,34.1326,-118.1272,0.0,Pasadena,466.3500061035156,31.040000915527344,743.5399780273438,0.026625,2022_07_11,0.5531561374664307,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,2022-02-04,34.01029,-118.0685,0.0,picoRivera,338.6000061035156,22.549999237060547,1014.780029296875,0.009524,2022_02_04,0.2958507239818573,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2022-08-31,34.06659,-118.22688,0.0,mainLA,494.2900085449219,37.38999938964844,991.9400024414062,0.021792,2022_08_31,0.2065009623765945,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,2022-02-13,34.1326,-118.1272,0.0,Pasadena,339.3500061035156,29.68000030517578,1606.800048828125,0.035667,2022_02_13,0.5366045832633972,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2022-07-31,34.06659,-118.22688,0.0,mainLA,453.1600036621094,31.920000076293945,922.5999755859376,0.032125,2022_07_31,0.160526305437088,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2022-03-23,34.19925,-118.53276,0.0,reseda,465.9800109863281,30.920000076293945,635.989990234375,0.026958,2022_03_23,0.2811466455459595,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2022-03-05,34.1326,-118.1272,1.7699999809265137,Pasadena,276.8599853515625,16.010000228881836,990.9500122070312,0.031875,2022_03_05,0.2025708258152008,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2022-05-18,34.276316,-118.683685,0.0,simiValley,516.5700073242188,26.540000915527344,506.2699890136719,0.043435,2022_05_18,0.3268850147724151,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,2022-03-22,34.181977,-118.363036,0.0,northHollywood,477.7799987792969,30.440000534057617,565.0999755859375,0.024833,2022_03_22,0.2883950769901275,"{""type"":""MultiPoint"",""coordinates"":[]}"
